Pilot,Tail Number,Derived Origin,Start Latitude,Start Longitude,Derived Destination,End Latitude,End Longitude,Start Time,End Time,Total Duration,Total Distance,Initial Attitude Source,Device Model,Device Model Detailed,iOS Version,Battery Level,Battery State,GPS Source,Maximum Vertical Error,Minimum Vertical Error,Average Vertical Error,Maximum Horizontal Error,Minimum Horizontal Error,Average Horizontal Error,Imported From,Route Waypoints
,"N122LD","KAWO","48.1573024","-122.1514496","KAWO","48.15735254430559","-122.15153040594406","1552855452336","1552863843819","8391","201.51458942448477","None","iPhone","iPhone11,6","12.1.4","0.89","1","Sentry","22.07112306401249","1.0","1.9806215430716836","32.4417648374363","1.0","1.5961861258094456","iOS","48.31N/122.244W 48.131/-122.272 KAWO"
Timestamp,Latitude,Longitude,Altitude,Course,Speed,Bank,Pitch,Horizontal Error,Vertical Error
"1552855670356","48.156464","-122.152896","123.72349265091852","268.6538034910314","8.522222601341124","","","1.0","1.0"
"1552855671381","48.1564448","-122.1529856","122.08307270341196","268.4807901096238","8.211741771800446","","","2.666","1.0"
"1552855673427","48.1564416","-122.1531008","122.08307270341196","267.19999213935046","8.913449258165528","","","1.666","1.0"
"1552855674349","48.1564416","-122.153152","122.08307270341196","268.2396908694207","8.226344369831775","","","1.333","1.0"
"1552855675375","48.1564416","-122.1532032","122.41443753280828","269.5003794228056","8.248045754916218","","","1.333","1.0"
"1552855676397","48.1564448","-122.1532544","123.06732467191588","269.8517053723997","8.261366753651693","","","1.0","1.0"
"1552855677319","48.156448","-122.1533184","122.73924068241458","270.76963744732166","8.538135288949158","","","1.0","1.0"
"1552855678345","48.1564512","-122.1533696","123.06732467191588","271.47835555708457","8.664655143515644","","","1.0","1.0"
"1552855679367","48.1564512","-122.1534208","123.06732467191588","269.41069276366494","8.504769493005663","","","1.0","1.0"
"1552855680292","48.1564512","-122.1534848","122.41443753280828","269.20351362742184","8.11050286244061","","","1.0","1.0"
"1552855681252","48.1564512","-122.153536","122.08307270341196","270.27896020612854","7.186478256955259","","","1.0","1.0"
"1552855682441","48.1564512","-122.1535872","121.75826955380565","269.35976310011574","7.1324107187083845","","","1.0","1.0"
"1552855683360","48.1564512","-122.1536384","120.77401758530172","266.7852227789416","7.071170848926181","","","1.0","1.0"
"1552855684489","48.156448","-122.1536768","122.73924068241458","266.07693792968365","7.273414391236974","","","1.0","1.0"
"1552855685238","48.156448","-122.153728","121.75826955380565","267.4417402061397","7.534074687093809","","","1.0","1.0"
"1552855686244","48.1564512","-122.1537792","124.70774461942244","267.9221185842465","7.344786245846845","","","1.0","1.0"
"1552855687358","48.1564512","-122.1538304","125.03910944881878","267.03010076424744","7.9162479165277695","","","1.0","1.0"
"1552855688276","48.1564512","-122.1538816","124.37966062992113","269.09676299187737","7.768567877263238","","","1.0","1.0"
"1552855689403","48.1564544","-122.1539328","123.72349265091852","268.35267075967994","7.099910560022872","","","1.0","1.0"
"1552855690326","48.1564512","-122.1539712","125.69527742782141","-1.0","0.0","","","1.0","1.0"
"1552855691347","48.156448","-122.1540096","126.0233614173227","-1.0","0.0","","","1.0","1.0"
"1552855692372","48.1564384","-122.154048","127.98858451443557","-1.0","0.0","","","1.0","1.0"
"1552855693395","48.1564256","-122.1540864","129.96036929133845","-1.0","0.0","","","1.0","1.0"
"1552855695546","48.1563872","-122.1541376","128.9761173228345","-1.0","0.0","","","1.0","1.0"
"1552855696469","48.1563648","-122.1541632","127.00433254593165","-1.0","0.0","","","1.0","1.0"
"1552855697390","48.1563424","-122.154176","125.36391259842509","-1.0","0.0","","","1.0","1.0"
"1552855698310","48.15632","-122.1541888","125.36391259842509","-1.0","0.0","","","1.0","1.0"
"1552855699439","48.1562912","-122.1541888","125.36391259842509","-1.0","0.0","","","1.0","1.0"
"1552855700359","48.1562656","-122.1541888","124.70774461942244","-1.0","0.0","","","1.0","1.0"
"1552855701383","48.1562432","-122.1541888","124.05485748031485","-1.0","0.0","","","1.0","1.0"
"1552855702513","48.1562208","-122.1541888","123.72349265091852","-1.0","0.0","","","1.0","1.0"
"1552855704280","48.1561696","-122.1541888","121.75826955380565","-1.0","0.0","","","1.0","1.0"
"1552855705376","48.1561472","-122.1541888","120.77401758530172","-1.0","0.0","","","1.0","1.0"
"1552855706298","48.1561216","-122.1541888","121.42690472440933","-1.0","0.0","","","1.0","1.0"
"1552855707447","48.1560928","-122.1541888","121.42690472440933","-1.0","0.0","","","1.0","1.0"
"1552855709370","48.1560448","-122.1541888","120.77401758530172","-1.0","0.0","","","1.0","1.0"
"1552855710394","48.1560128","-122.1541888","120.4426527559054","-1.0","0.0","","","1.0","1.0"
"1552855711417","48.1559872","-122.1541888","119.78648477690277","-1.0","0.0","","","1.0","1.0"
"1552855712442","48.1559552","-122.1541888","120.11784960629909","-1.0","0.0","","","1.0","1.0"
"1552855713363","48.1559296","-122.154176","120.77401758530172","-1.0","0.0","","","1.0","1.0"
"1552855714491","48.1558976","-122.154176","120.77401758530172","-1.0","0.0","","","1.0","1.0"
"1552855715412","48.1558688","-122.1541632","120.77401758530172","-1.0","0.0","","","1.0","1.0"
"1552855716443","48.1558432","-122.1541632","120.4426527559054","-1.0","0.0","","","1.0","1.0"
"1552855717357","48.1558112","-122.1541632","120.77401758530172","-1.0","0.0","","","1.0","1.0"
"1552855718382","48.1557856","-122.1541632","121.09882073490802","-1.0","0.0","","","1.0","1.0"
"1552855719404","48.1557568","-122.154176","121.42690472440933","-1.0","0.0","","","1.0","1.0"
"1552855721453","48.1557088","-122.1542016","121.09882073490802","-1.0","0.0","","","1.0","1.0"
"1552855722378","48.1556896","-122.1542144","120.77401758530172","-1.0","0.0","","","1.0","1.0"
"1552855723505","48.1556672","-122.1542528","120.77401758530172","-1.0","0.0","","","1.0","1.0"
"1552855725350","48.1556192","-122.1543296","119.13359763779516","225.6227556872063","7.33479524600649","","","1.0","1.0"
"1552855726351","48.1556","-122.154368","118.47742965879253","230.63972914764398","7.077224128671166","","","1.0","1.0"
"1552855727349","48.155584","-122.1544064","118.14606482939621","233.31306106118754","7.548375407906543","","","1.0","1.0"
"1552855728351","48.1555648","-122.1544448","117.81798083989489","235.22479399010024","7.74323029251209","","","1.0","1.0"
"1552855729225","48.1555456","-122.1544832","117.4931776902886","232.09500677746078","7.812030717156302","","","1.0","1.0"
"1552855730262","48.1555168","-122.1545344","117.81798083989489","227.43581335388234","8.020614712759413","","","1.0","1.0"
"1552855731238","48.1554912","-122.1545728","118.80223280839884","223.38351625969673","8.283318280800309","","","1.0","1.0"
"1552855732352","48.1554592","-122.1546112","119.45840078740146","220.01342449940947","8.71298082845673","","","1.0","1.0"
"1552855733434","48.1554272","-122.1546496","117.4931776902886","217.3623566224032","8.95601114294034","","","1.0","1.0"
"1552855734459","48.155392","-122.154688","116.17756089238833","215.62523108313673","9.02040045963742","","","1.0","1.0"
"1552855736405","48.155328","-122.154752","116.50564488188965","211.99840221785158","8.45555506329929","","","1.0","1.0"
"1552855737428","48.1552928","-122.1547776","116.50564488188965","210.416978128286","7.790131592202456","","","1.0","1.0"
"1552855738451","48.1552608","-122.1548032","116.50564488188965","207.65962159497107","7.918284589571175","","","1.0","1.0"
"1552855740427","48.1552032","-122.1548544","115.52139291338572","-1.0","0.0","","","1.0","1.0"
"1552855741425","48.1551808","-122.15488","115.19658976377941","-1.0","0.0","","","1.0","1.0"
"1552855742448","48.155168","-122.1549056","115.19658976377941","-1.0","0.0","","","1.0","1.0"
"1552855744238","48.1551488","-122.154944","115.84947690288702","-1.0","0.0","","","1.0","1.0"
"1552855745414","48.1551488","-122.1549568","115.19658976377941","-1.0","0.0","","","1.0","1.0"
"1552855746439","48.155152","-122.1549696","111.9157498687663","-1.0","0.0","","","1.0","1.0"
"1552855748389","48.1551552","-122.1549824","112.89672099737521","-1.0","0.0","","","1.0","1.0"
"1552855749423","48.1551584","-122.1549952","113.55616981627286","-1.0","0.0","","","1.0","1.0"
"1552855750433","48.1551616","-122.1549952","113.88097296587917","-1.0","0.0","","","1.0","1.0"
"1552855752235","48.155168","-122.155008","114.86850577427809","-1.0","0.0","","","1.0","1.0"
"1552855755246","48.155168","-122.1549952","115.84947690288702","-1.0","0.0","","","1.0","1.0"
"1552855759450","48.1551616","-122.1549952","117.81798083989489","-1.0","0.0","","","1.0","1.0"
"1552855770412","48.1551616","-122.1549824","121.42690472440933","-1.0","0.0","","","1.0","1.0"
"1552855773372","48.155168","-122.1549824","124.37966062992113","-1.0","0.0","","","1.0","1.0"
"1552855777304","48.1551712","-122.1549824","128.9761173228345","-1.0","0.0","","","1.0","1.0"
"1552855779411","48.1551744","-122.1549824","131.26942440944867","-1.0","0.0","","","1.0","1.0"
"1552855782412","48.1551776","-122.1549952","129.96036929133845","-1.0","0.0","","","1.0","1.0"
"1552855786440","48.1551744","-122.1549952","124.70774461942244","-1.0","0.0","","","1.0","1.0"
"1552855788423","48.1551776","-122.1549952","121.75826955380565","-1.0","0.0","","","1.0","1.0"
"1552855791397","48.1551808","-122.1549952","118.14606482939621","-1.0","0.0","","","1.0","1.0"
"1552855806446","48.1551776","-122.1549952","112.89672099737521","-1.0","0.0","","","1.0","1.0"
"1552855813414","48.1551808","-122.1549952","113.55616981627286","-1.0","0.0","","","1.0","1.0"
"1552855817403","48.1551872","-122.1549952","117.16181286089228","-1.0","0.0","","","1.0","1.0"
"1552855819449","48.1551904","-122.1549952","120.4426527559054","-1.0","0.0","","","1.0","1.0"
"1552855825393","48.1551936","-122.1549952","126.67952939632534","-1.0","0.0","","","1.0","1.0"
"1552855828462","48.1551904","-122.1549952","125.69527742782141","-1.0","0.0","","","1.0","1.0"
"1552855830417","48.1551808","-122.1549952","127.33569737532797","-1.0","0.0","","","1.0","1.0"
"1552855833376","48.1551424","-122.1549824","133.89737716535421","-1.0","0.0","","","1.333","1.0"
"1552855834401","48.1551392","-122.1549824","135.20643228346444","-1.0","0.0","","","1.0","1.0"
"1552855861471","48.1551616","-122.1549952","122.08307270341196","-1.0","0.0","","","1.0","1.0"
"1552855863381","48.155168","-122.1549952","121.75826955380565","-1.0","0.0","","","1.0","1.0"
"1552855866553","48.1551712","-122.1549952","120.4426527559054","-1.0","0.0","","","1.0","1.0"
"1552855872499","48.1551744","-122.1549952","118.14606482939621","-1.0","0.0","","","1.0","1.0"
"1552855874443","48.1551776","-122.155008","119.13359763779516","-1.0","0.0","","","1.0","1.0"
"1552855875469","48.1551808","-122.155008","119.45840078740146","-1.0","0.0","","","1.0","1.0"
"1552855877511","48.1551968","-122.1550208","119.13359763779516","-1.0","0.0","","","1.0","1.0"
"1552855878471","48.1552096","-122.1550336","118.80223280839884","-1.0","0.0","","","1.0","1.0"
"1552855879456","48.1552192","-122.1550336","118.47742965879253","-1.0","0.0","","","1.0","1.0"
"1552855880407","48.1552384","-122.1550336","117.16181286089228","-1.0","0.0","","","1.0","1.0"
"1552855881402","48.1552576","-122.1550336","116.50564488188965","-1.0","0.0","","","1.0","1.0"
"1552855882426","48.1552768","-122.1550336","116.17756089238833","-1.0","0.0","","","1.0","1.0"
"1552855883660","48.1553024","-122.1550208","115.52139291338572","-1.0","0.0","","","1.0","1.0"
"1552855884474","48.155328","-122.155008","115.19658976377941","-1.0","0.0","","","1.0","1.0"
"1552855885395","48.1553536","-122.1549952","116.17756089238833","-1.0","0.0","","","1.0","1.0"
"1552855886420","48.1553792","-122.1549696","116.83700971128597","23.348611849653658","7.0185939460373605","","","1.0","1.0"
"1552855887443","48.1554112","-122.1549568","116.83700971128597","26.06837384513262","7.6215594243845555","","","1.0","1.0"
"1552855888467","48.15544","-122.1549184","116.83700971128597","30.459924104300292","8.037112243030961","","","1.0","1.0"
"1552855889507","48.155472","-122.1548928","116.17756089238833","36.704462746070256","8.078651376212758","","","1.0","1.0"
"1552855891240","48.1555168","-122.1548032","114.53714094488177","-1.0","0.0","","","1.0","1.0"
"1552855892375","48.1555328","-122.1547776","113.55616981627286","-1.0","0.0","","","1.0","1.0"
"1552855894371","48.1555456","-122.1547136","112.89672099737521","-1.0","0.0","","","1.0","1.0"
"1552855895371","48.1555392","-122.1546752","113.22808582677153","-1.0","0.0","","","1.0","1.0"
"1552855896371","48.155536","-122.1546496","112.56863700787389","-1.0","0.0","","","1.0","1.0"
"1552855897380","48.1555264","-122.1546368","112.89672099737521","-1.0","0.0","","","1.0","1.0"
